2026-04-28 17:16:28,060 | INFO | kolesa_parser | selected command collect-brands
2026-04-28 17:16:28,061 | INFO | kolesa_parser | mode: balanced
2026-04-28 17:16:28,061 | INFO | kolesa_parser | engine: playwright
2026-04-28 17:16:28,062 | INFO | kolesa_parser | current DB count: 11058
2026-04-28 17:16:28,063 | INFO | kolesa_parser | brand target count: 1
2026-04-28 17:16:28,064 | INFO | kolesa_parser | all brand target total: 13500
2026-04-28 17:16:28,064 | INFO | kolesa_parser | target total limit: 3500
2026-04-28 17:16:28,065 | INFO | kolesa_parser | selected brand: Toyota
2026-04-28 17:16:28,065 | INFO | kolesa_parser | ignore_state: False
2026-04-28 17:16:28,065 | INFO | kolesa_parser | concurrency: 1
2026-04-28 17:16:28,066 | INFO | kolesa_parser | detail delay seconds: 3.0-7.0
2026-04-28 17:16:28,066 | INFO | kolesa_parser | search delay seconds: 8.0-18.0
2026-04-28 17:16:28,066 | INFO | kolesa_parser | stop_on_block: True
2026-04-28 17:16:28,066 | INFO | kolesa_parser | max runtime hours: None
2026-04-28 17:16:28,066 | INFO | kolesa_parser | checkpoint export every: 10
2026-04-28 17:16:28,269 | INFO | kolesa_playwright_parser | mode: balanced
2026-04-28 17:16:28,270 | INFO | kolesa_playwright_parser | engine: playwright
2026-04-28 17:16:28,270 | INFO | kolesa_playwright_parser | selected command: collect-brands
2026-04-28 17:16:28,270 | INFO | kolesa_playwright_parser | detail delay seconds: 3.0-7.0
2026-04-28 17:16:28,270 | INFO | kolesa_playwright_parser | search delay seconds: 8.0-18.0
2026-04-28 17:16:28,271 | INFO | kolesa_playwright_parser | current DB count: 11058
2026-04-28 17:16:28,271 | INFO | kolesa_playwright_parser | target total limit: 3500
2026-04-28 17:16:28,271 | INFO | kolesa_playwright_parser | max runtime hours: None
2026-04-28 17:16:28,272 | INFO | kolesa_playwright_parser | current DB count: 11058
2026-04-28 17:16:30,153 | INFO | kolesa_playwright_parser | current brand progress: Toyota 2084/3500 remaining=1416
2026-04-28 17:16:30,154 | INFO | kolesa_playwright_parser | current brand URL: https://kolesa.kz/cars/toyota/
Toyota:   0%|          | 0/1416 [00:00<?, ?car/s]2026-04-28 17:16:30,380 | INFO | kolesa_playwright_parser | current brand Toyota; current brand page number 62; current brand URL: https://kolesa.kz/cars/toyota/?page=62
2026-04-28 17:16:30,381 | INFO | kolesa_playwright_parser | current brand progress: Toyota 2084/3500 remaining=1416
2026-04-28 17:16:30,381 | INFO | kolesa_playwright_parser | pause duration 0.0s before search request: https://kolesa.kz/cars/toyota/?page=62 (first search request)
2026-04-28 17:16:31,355 | INFO | kolesa_playwright_parser | HTTP status code 200 for https://kolesa.kz/cars/toyota/?page=62
2026-04-28 17:16:34,768 | INFO | kolesa_playwright_parser | skipped duplicate before detail request https://kolesa.kz/a/show/204880500
2026-04-28 17:16:34,769 | INFO | kolesa_playwright_parser | skipped duplicate before detail request https://kolesa.kz/a/show/216917661
2026-04-28 17:16:34,770 | INFO | kolesa_playwright_parser | skipped duplicate before detail request https://kolesa.kz/a/show/213452071
2026-04-28 17:16:34,771 | INFO | kolesa_playwright_parser | skipped duplicate before detail request https://kolesa.kz/a/show/218383894
2026-04-28 17:16:34,772 | INFO | kolesa_playwright_parser | skipped duplicate before detail request https://kolesa.kz/a/show/213555267
2026-04-28 17:16:34,773 | INFO | kolesa_playwright_parser | skipped duplicate before detail request https://kolesa.kz/a/show/211561990
2026-04-28 17:16:34,774 | INFO | kolesa_playwright_parser | skipped duplicate before detail request https://kolesa.kz/a/show/218351526
2026-04-28 17:16:34,775 | INFO | kolesa_playwright_parser | skipped duplicate before detail request https://kolesa.kz/a/show/218327971
2026-04-28 17:16:34,776 | INFO | kolesa_playwright_parser | skipped duplicate before detail request https://kolesa.kz/a/show/215760170
